job_id,scraped_job_title,recruiter_name,job_location_text,full_job_description,extracted_clues,potential_companies,analysis_summary,top_company,top_confidence
- Cycle to Work Scheme,,,,,"{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
- On site facilities such as a gym,,,,,"{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
60237d1d-8062-45d1-a15b-97b541b502f3,Buyer,JMC Aviation,"SS0, Chalkwell, Southend-on-Sea","Job Title: Buyer Location: Southend Employment Type: Permanent Start Date: ASAP Working Hours: Monday- Friday (08:00- 16:30) Salary: £35,000 Benefits: - 25 days annual leave + bank holidays - Salary Exchange Pension Scheme - Employee Assistance Programme - Life Assurance - Employee Cash Plan - Enhanced Maternity and Paternity Schemes - Professional Growth and Development - State-of-the-art Equipment and Technology - Ongoing Training and Certification Programmes About the Role The role will be responsible for supervising the Purchasing department and administering and managing key Suppliers. The focus of this role is on Supplier Relationship Management and managing Supply Chain to ensure compliance and the business secures Value for Money. Key Responsibilities - Purchasing a wide range of aircraft parts and materials in-line with operational procedures. - The timely placement/fulfilment of purchase orders (PR-POs) and delivery of parts in-line with operational requirements (MR). - Resolving and investigating Supply Chain errors and examining via root cause analysis. - Ensuring the highest level of service is provided and maintained for both internal and external Suppliers. - Ensuring parts and materials are purchased at the most competitive price. - Assist in developing and implementing policies and procedures for materials purchasing and ensuring these are understood. - To carry out a comprehensive review of the Purchasing function and its methodology and identify and suggest operational improvements for approval by the Line Manager. - Identify new sources including discount structures and volume rebates and maintain Price Lists (MPLs). Candidate Requirements - A high level of Supplier Relationship Management services experience with focus of delivering value. - Conscientious, confident and computer literate. - Well organised and articulate. - Excellent attention to detail skills. - A good working knowledge of Industry, Databases and appropriate software packages. Why Work with JMC Aviation? At JMC Aviation, we specialise in aviation recruitment across engineering services and training to airlines, MROs and OEMs, leasing and asset management companies, and component overhaul organisations. With deep industry knowledge and a global network, we match the right talent to the right roles — contract or permanent. Industry-leading compliance support Fast onboarding and documentation assistance Dedicated recruitment consultant Placements across the globe Extensive experience and knowledge of the aviation sector How to Apply Submit your up-to-date CV, along with copies of right to work documents Compliance & Equal Opportunities JMC Aviation is committed to equal opportunity and diversity in the workplace. All applicants will be considered based on merit, qualification, and business need, regardless of age, gender, nationality, or background. We operate in full compliance with global aviation recruitment regulations. GDPR In applying for the above position and sharing your personal data with JMC Aviation Limited, you acknowledge that your personal data will be processed in accordance with our Privacy Policy (found on our website). JMC1 Apply Now Type: Permanent Start Date: ASAP Contract Length: Permanent Contact Name: Login or register to view Telephone: Login or register to view Job Reference: 20500 Job ID: 224361198 Applications: Be first to apply","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
bcd4dd70-fdf8-479e-8462-f6064841d3c4,Structural Engineer,Aldwych Consulting,London WC1,"Reputable and well established multi disciplinary design consultancy with around 200 staff have an opening for a Project or Senior level structural engineer to join their London team. The firm work on a variety of buildings projects, ranging from small residential schemes up to large mixed use developments. Projects average from £5-15m in value in general. The London team has around 10 staff and is a friendly office, offering flexible working with 3 days in the office as a minimum.
This role would suit a forward thinking design engineer with at least 5 years of varied experience in a buildings design practice, able to run projects and assist mentoring a couple of graduates.
You should be keen for exposure to all aspects of work, including design, site visits, inspection work and liaison with clients and architects. You will be working in all the main materials on a mix of refurb and new buildings. You should be either nearing or just Chartered. Excellent support will be given for this if not already attained.
In addition to basic salary, the firm offer a zones 1-4 fully paid season ticket, income protection, pension scheme, death in service scheme, bonus scheme twice yearly, medical wellness scheme, high holiday allowance and various other benefits.
Sam Robson (phone number removed)
Aldwych Consulting values diversity and promotes equality. No terminology in this advert is intended to discriminate against any of the protected characteristics that fall under the Equality Act 2010. We encourage and welcome applications from all sections of society and are happy to discuss reasonable adjustments and/or additional arrangements as required to support your application.
Candidates must be eligible to live and work in the UK.
For the purposes of the Conduct Regulations 2003, when advertising permanent vacancies we are acting as an Employment Agency, and when advertising temporary/contract vacancies we are acting as an Employment Business.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
795fb8da-81ab-465a-a241-5a7eb672c8a2,Production Planner,Meritus,"Oegstgeest, South Holland","A major player in the European aerospace sector is looking for an experienced Production Planner to support their Work Preparation department. This is a hands-on role where you'll be coordinating production activities across engineering, procurement, and manufacturing to keep programmes on schedule.

**What you'll be doing:**
 * Building and maintaining detailed production schedules
 * Ensuring materials, documentation, and work orders are ready for each stage of manufacturing
 * Working closely with cross-functional teams to identify issues early and keep workflows smooth
 * Updating planning systems and supporting reporting requirements
 * Contributing to process improvements within planning and preparation

**What you'll need:**
 * Background in production planning, work preparation, or manufacturing coordination
 * Experience within aerospace or other high-precision industries is preferred
 * Strong communication and organisational skills
 * Fluent English is essential. Dutch is preferred but not required","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
,,,,,"{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
0b17d53e-1a23-4234-aff1-f453a4a2cd85,Air Source Heat Pump Installer,British Gas,"Crawley, West Sussex","Join our growing team as an Air Source Heat Pump Installer, where you'll play a key role in delivering sustainable heating solutions to homes and businesses. We're looking for skilled professionals with experience in heat pump installation, who are passionate about renewable energy and customer satisfaction. You will work as part of a small crew to install Air Source Heat Pumps across Sussex and the surrounding area, ensuring you comply with with industry regulations and health & safety guidelines. Here's what we're looking for: A natural dedicated focus on providing outstanding customer experience on every visit. Proven experience in heat pump or similar heating system installations. A passion for renewable energy and sustainability. NVQ Level 2 in Plumbing or Similar. Water Regulations Qualification. G3 Regulations Qualification. What's in it for you: Base Salary is £39,988 with a market leading benefits package + Quarterly performance related bonus Private Health Care Van + fuel card Endless support from you crew and wider team","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
e3c6f6de-9ede-4ac7-890d-38776971265a,Cover Supervisor,Reeson Education,"Harrow, London","Cover Supervisor - Alternative Provision (Ages 11-16)  
**Location:** Harrow  
**Contract Type:** Long-term (Full-time)  
**Salary:** Competitive, dependent on experience
**About the Role**
We are seeking a dedicated and resilient **Cover Supervisor** to join a dynamic **Alternative Provision (AP)** setting in **Harrow**, supporting students aged **11-16** with **high behavioural and social, emotional, and mental health (SEMH) needs**.
This is a **long-term role**, ideal for someone passionate about making a real difference to young people who may not thrive in mainstream education. You will play a key role in maintaining a positive learning environment and ensuring continuity of education across the school.
Cover Supervisor Key Responsibilities  
- Deliver pre-set lessons across a range of subjects in the absence of teaching staff.
- Manage classroom behaviour in line with the school's behaviour and safeguarding policies.
- Support students in re-engaging with learning and developing positive attitudes.
- Build strong, professional relationships with students, demonstrating patience, consistency, and empathy.
- Work collaboratively with teaching staff, pastoral teams, and senior leaders to promote a supportive and inclusive environment.
- Provide feedback to teachers and contribute to student progress tracking.
Cover Supervisor Requirements  
- Experience working with secondary-aged students, ideally within an **alternative provision**, **PRU**, or **SEMH** setting.
- Strong behaviour management and de-escalation skills.
- Ability to remain calm, consistent, and assertive under pressure.
- A genuine passion for supporting young people to achieve their potential.
- Sound understanding of safeguarding and child protection procedures.
- Willingness to undergo an an **Enhanced DBS check**.
- (Desirable) A background in youth work, mentoring, or special educational needs support.
**Benefits**
- Welcoming and supportive work environment
- A chance to make a difference to the lives of young adults
- 3 minute walk away from the nearest station
If this sounds like the perfect role for you as a **Cover Supervisor** in **Harrow**, please don't hesitate to get in touch.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
5bdb000a-c46e-4353-bb94-8a13f060abfd,Senior Occupational Hygienist,Morson Edge,"Suffolk (specifically Leiston, Suffolk)","We are currently looking for a Senior Occupational Hygienist for our client based in Leiston. Reporting to the Sizewell C (SZC) Conventional Health Safety and Wellbeing Manager, the purpose of this important, strategic role is to provide leadership, expert advice and guidance to the SZC Client organisation, on occupational hygiene matters pertinent to the project to support the SZC aspiration of Zero Harm. The role holder will be a key stakeholder in the development of Sizewell C strategy, policies and standards to manage occupational health risks across all activities, to eliminate or minimise exposure, to protect the workforce from harm and the wider community affected by our work. By bringing an understanding of International best practice, an extensive network to draw upon and having the experience and gravitas to influence stakeholders at all levels across Sizewell C, this role is key to supporting SZC in leading the way in reducing exposure to health hazards, influencing standards in the construction industry and driving innovation collaboratively across the sector. Experience: Have a detailed understanding of health risk assessments, including those covering complex situations. Have a detailed understanding of strategies and protocols for occupational hygiene surveys and able to interprets the results. Able to review and advise on cost effective and reasonably practicable control methods and management strategies to prevent, control and manage health risks. Able to review and advise on occupational hygiene programmes (including resourcing). Able to communicate effectively on the above with key stakeholders. Provide expertise to assist in investigations and incidents involving health risks. Provide reactive support to the business on occupational hygiene. Knowledge & Skills Essential: Knowledge and understanding (In depth knowledge of the general approach to health risk assessment, including the role of atmospheric monitoring). Research skills (Use statistical principles to assess sampling strategies and evaluate exposure data). Assessment skills (Recognise the range of approaches to risk reduction embodied in the hierarchy of control). Decision making skills (Knowledge of suitable sampling strategies). Assessment skills Knowledge of appropriate equipment to measure specific airborne contaminants to manage risk). Evaluation skills (Knowledge of data and Information requirements for effective evaluation application of knowledge and professional judgement to evaluate risk and effectiveness of controls). Communication and reporting skills (Communication (orally and in writing) of technical information on occupational hygiene issues to all levels of an organisation. Interprofessional Working (Understanding of the complementary roles of other relevant professionals. Record keeping skills (Maintain appropriate, legal and accurate records which form a sufficient basis for effective professional practice. Ethics, Professionalism and Judgement (Work within the national professional occupational hygiene organisation code of ethics). Desirable: > 5 years of the application of good occupational hygiene practice covering a wide range of industrial processes. Qualifications & Experience Essential: Chartered Member of the British Occupational Hygiene Society (BOHS). Diploma in Occupational Hygiene. Good knowledge of the UK Health & Safety Regulatory framework and legislation pertaining to occupational health risks. Desirable: Fellow of BOHS. Key Competencies Behavioural Competences: Humility: Recognises the value brought from different cultures and experiences. Open to other's points of view and ideas, willing to debate and to compromise. Positivity: Positively challenges poor quality and performance. Identifies solutions at the lowest possible level. Encourages Tier 1 Contractors and others to bring new ideas forward. Respect: Values the rules and environment in which we operate. Gives and receives feedback with respect. Embraces and engages with new people and ideas. Solidarity: Operates as 'One team', working closely together and helping each other. Empowers team - empowered teams always looking forward. Shares responsibility for delivering the project outcomes. Clarity: Communicates clearly and consistently. Promotes collaboration and team alignment. Clear and fast decision making. Drives simplification at all levels. Additional Information: Type: Contract. Contract Length: 3-9 months (The role will be a temporary role for 12 months but could be longer.). The role falls inside IR35.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
e582a835-482e-4d70-9fd6-e3a65f1cefbd,Financial Controller,Pure Resourcing Solutions Limited,Stowmarket,"Are you a skilled financial professional looking for a new challenge? We are currently seeking a Financial Controller to join a reputable company based near Stowmarket. As the Financial Controller, you will play a crucial role in overseeing all financial aspects of the business, ensuring accurate financial reporting and providing strategic guidance for business growth. Key Responsibilities: - Prepare and present monthly, quarterly, and annual financial statements in compliance with local GAAP and IFRS. - Manage accounting operations including accounts payable, accounts receivable, and payroll. - Develop and maintain financial models for forecasting and budgeting. - Lead and mentor the operational accounting team, fostering a collaborative work environment. - Identify and enhance key financial processes, driving continuous improvement initiatives. What makes this opportunity attractive: - Join a company that delivers innovative and award-winning products to the market. - Be part of a newly created Financial Controller role that is integral to the finance team. - Work in a dynamic environment where your contributions will directly impact business growth. - Opportunity for career progression and development within a supportive team environment. Ideal Candidate Profile: - Working towards or qualified ACCA/ACA/CIMA. - Strong knowledge of UK GAAP and IFRS. - Proven experience in financial reporting, budgeting, and forecasting. - Proficient in accounting software and ERP systems. - Excellent problem-solving and analytical skills with the ability to challenge and question effectively. If you have a passion for financial management and are looking to take the next step in your career, we want to hear from you. Don't miss out on this exciting opportunity to grow professionally and make a significant impact in a well-established business. Apply now with your CV to be considered for this Financial Controller position.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
145e8862-7504-481a-bdee-ac55c51b8c68,Graduate Teaching Assistant,Educo Recruitment,"Camden, Greater London","Are you a graduate thinking about a career in education? Want to make a real difference while gaining valuable classroom experience? Join our team as a Graduate Teaching Assistant (TA) and take the first step towards an exciting future in teaching! We’re a specialist education recruitment company based in London, proudly working with a wide range of primary, secondary, and SEN schools across the city. We’re looking for enthusiastic, motivated, and compassionate graduates who are passionate about supporting young people and eager to explore a career in education. What’s on offer: Long-term placements with opportunities for professional growth Experience across mainstream and SEN settings Hands-on classroom experience working alongside experienced teachers and support staff Full-time roles starting immediately or in the new term Excellent support, guidance, and training from your dedicated consultant A chance to explore teaching before committing to teacher training. The role: As a Teaching Assistant, you’ll be supporting students in the classroom — including those with Special Educational Needs (SEN) — helping them access learning, develop confidence, and achieve their potential. You’ll assist teachers with lessons, provide one-to-one or small group support, and help create an inclusive and engaging learning environment. Ideal candidates will have: A degree (any subject welcome!) A genuine interest in working with children or young people A patient, empathetic, and proactive attitude Excellent communication and teamwork skills An interest in supporting students with SEN needs. If you’re ready to step into the classroom and make a real difference in the lives of young learners, we’d love to hear from you! Apply today and discover how you can start your journey in education as a Graduate Teaching Assistant across London schools.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
1c7e1b64-ecae-479f-8391-2469e5c5d522,Quantity Surveyor,O'Neill & Brennan - Taunton,Bristol,"Our client is a respected regional main contractor with a strong reputation for quality delivery and repeat client work. Currently managing two long-standing projects, they have secured a third scheme and are tendering for a fourth design & build - reaching four active sites by January. 
£14M turnover, consistent growth, and a commitment to organic team development. 
The Role: 
Lead QS on a flagship refurbishment scheme - full commercial control. 
Procurement, valuations, variations, CVRs, and final accounts. 
Drive project profitability and client relationships. 
Desired attributes: 
5-10 years' QS experience (main contractor or specialist). 
Proactive, hands-on, and able to run a project independently. 
Degree-qualified (or equivalent); CSCS card. 
Package: 
£50,000 - £60,000 
£5,200 car allowance. 
Flexible for exceptional candidates. 
O’Neill and Brennan values diversity and promotes equality, All individuals will be treated in a fair and equal manner and in accordance with the law regardless of gender, marital status, race, religion, colour, age, disability or sexual orientation","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
119b3f28-f630-4e6c-867a-96bf0dd003d5,NX Engineer,"ARM (Advanced Resource Managers Limited, Advanced Resource Managers IT Limited or Advanced Resource Managers Engineering Limited)","Derby, Derbyshire (Remote job, Hybrid Options Available, Willingness to work on-site in Derby when required)","**NX Engineer**
**Location:** Derby (Hybrid Options Available)
**Employment Type:** Contract (Inside IR35)
**Day Rate: £500per day**
About the Role
ARM is seeking an experienced **NX Engineer** to support major programmes within the UK's nuclear and high-integrity engineering sectors. This is an exciting opportunity to contribute to nationally significant projects involving complex mechanical systems, precision engineering, and high-standards design environments.
You will be responsible for creating, modifying, and managing 3D CAD models and manufacturing drawings using **Siemens NX** and **Teamcenter**. The role requires strong modelling, drafting, and design interpretation skills, as well as the ability to work collaboratively within multidisciplinary teams.
Key Responsibilities
- Produce detailed 3D models and assemblies from design concepts and specifications
- Generate high-quality manufacturing drawings for components
- Work closely with design teams to ensure models and drawings align with design intent and project requirements
- Recommend improvements to models and designs to enhance performance and manufacturability
- Ensure all outputs comply with relevant engineering and industry standards
Requirements
- Degree qualified in Mechanical Engineering, Product Design, or a related CAD discipline
- Strong experience using **Siemens NX (preferably NX11 or later)** and **Teamcenter**
- Proven background in a CAD-based engineering role
- Knowledge of drafting standards including **ASME Y14.5M-1994**
- Experience in high-integrity or nuclear-related engineering environments (desirable)
- Excellent communication, attention to detail, and presentation skills
- Willingness to work on-site in Derby when required
Additional Information
- **IR35 Status:** Inside IR35
- **Contract Length:** Project-based
- **Security Clearance:** SC clearance required (or willingness to undergo vetting)
- **Working Hours:** Zero-hour contract dependent on project workload
For more information or to apply please contact Simon Cheung on
Disclaimer:
*This vacancy is being advertised by either Advanced Resource Managers Limited, Advanced Resource Managers IT Limited or Advanced Resource Managers Engineering Limited (""ARM""""). ARM is a specialist talent acquisition and management consultancy. We provide technical contingency recruitment and a portfolio of more complex resource solutions. Our specialist recruitment divisions cover the entire technical arena","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
13b0a507-d80d-4bab-ba5f-adcd2f1852a8,Principal Design Engineer,Sapien Engineering,"Derby, Derbyshire","Job Title: Principal Design Engineer Location: Derbyshire Salary: £65,000 Job Description An exciting opportunity has arisen for a Principal Design Engineer to join a leading engineering organisation specialising in advanced turbomachinery design. The successful candidate will lead the full design lifecycle — from concept through to production — ensuring that complex, high-performance designs meet all customer, manufacturing, and technical requirements. This is a senior-level position offering the opportunity to work on challenging projects while guiding and mentoring a team of talented designers. Job Responsibilities • Lead and execute the full design process from initial concept through to production. • Create, update, and maintain turbomachinery designs. • Manage multiple complex projects simultaneously. • Ensure designs meet all technical, customer, and manufacturing requirements. • Provide technical guidance and mentorship to junior engineers. • Liaise with internal stakeholders and customers to resolve design and engineering issues. Skills Required • Degree (or equivalent) in Aeronautical, Mechanical, or related Engineering discipline. • 18+ years’ relevant experience, ideally in turbomachinery design. • Strong CAD skills (NX proficiency advantageous). • Excellent organisational and communication skills. • Proven ability to manage projects and lead technical teams. • Experience engaging directly with customers to define and deliver engineering requirements. Compensation & Other Benefits • Competitive salary based on experience. Generous benefits package. Opportunities for travel across the UK and Europe. Apply within or contact Levi Goodridge at Sapien Engineering. Please note that our clients are unable to offer sponsorship for employment visas. Due to the high volume of applications we receive, only those shortlisted will be contacted. If you do not hear from us within 14 days of applying, please assume that your application has not been successful.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
